//			
アイハシ	愛橋	307	1
アイハシ	相橋	308	1
アイハタ	間畠	309	1
アイハタ	相畑	310	1
アイハタ	藍畑	311	1
アイバタ	間畠	312	1
アイバタ	相畑	313	1
アイハナ	相花	314	1
アイハマ	合浜	315	1
アイハマ	合濱	316	1
アイハマ	相浜	317	1
アイバモリ	相馬森	318	1
アイハラ	愛原	319	1
アイハラ	粟飯原	320	1
アイハラ	会原	321	1
アイハラ	間原	322	1
アイハラ	栗飯原	323	1
アイハラ	合原	324	1
アイハラ	相原	325	1
アイハラ	藍原	326	1
アイハラ	會原	327	1
アイバラ	粟飯原	328	1
アイバラ	相原	329	1
アイバラ	藍原	330	1
アイビキ	相引	331	1
アイヒロ	相広	332	1
アイブ	相武	333	1
アイフク	相福	334	1
アイベ	相部	335	1
アイホシ	相星	336	1
アイボシ	相星	337	1
アイマ	相間	338	1
アイマ	相馬	339	1
アイマツ	相松	340	1
アイマノ	相間野	341	1
アイミ	会見	342	1
アイミ	相見	343	1
アイミ	會見	344	1
アイミズ	相水	345	1
アイミツ	阿井光	346	1
アイミツ	合満	347	1
アイミツ	合滿	348	1
アイミツ	相光	349	1
アイミヤ	相宮	350	1
アイム	相武	351	1
アイムタ	相牟田	352	1
アイムラ	愛村	353	1
アイムラ	相村	354	1
アイモト	四十本	355	1
アイモト	相元	356	1
アイモト	相本	357	1
アイモト	藍元	358	1
アイモノ	四十物	359	1
アイモノ	相物	360	1
アイモノヤ	四十物谷	361	1
アイモノヤ	相物屋	362	1
アイモリ	相守	363	1
アイモリ	相森	364	1
アイモリ	藍森	365	1
アイモン	靄門	366	1
アイヤ	愛屋	367	1
アイヤ	愛谷	368	1
アイヤ	藍谷	369	1
アイヤマ	愛山	370	1
アイヤマ	四十山	371	1
アイヤマ	相山	372	1
アイヨシ	相吉	373	1
アイヨシザワ	相吉沢	374	1
アイヨシザワ	相吉澤	375	1
アイラ	姶良	376	1
アイロク	合六	377	1
アイワ	相輪	378	1
アウチ	阿内	379	1
アウムラ	相生村	380	1
アウメ	安梅	381	1
アウン	阿雲	382	1
アエ	阿江	383	1
アエバ	饗場	384	1
アエバ	饗庭	385	1
アオ	阿尾	386	1
アオ	粟生	387	1
アオ	青	388	1
アオ	青尾	389	1
アオアイ	青合	390	1
アオイ	阿尾井	391	1
アオイ	葵	392	1
アオイ	翠	393	1
アオイ	青位	394	1
アオイ	青井	395	1
アオイケ	青池	396	1
アオイシ	青石	397	1
アオイズミ	青泉	398	1
アオイタ	葵田	399	1
アオイタ	青板	400	1
アオイダ	葵田	401	1
アオイデ	青出	402	1
アオウ	粟生	403	1
アオウ	阿王	404	1
アオウダ	粟生田	405	1
アオウミ	青海	406	1
アオウメ	青梅	407	1
アオエ	青栄	408	1
アオエ	青江	409	1
アオエ	青枝	410	1
アオエダ	青枝	411	1
アオエツ	青悦	412	1
アオオ	青尾	413	1
アオオカ	青岡	414	1
アオオカ	青丘	415	1
アオカ	青鹿	416	1
アオガイ	青貝	417	1
アオガイチ	青垣内	418	1
アオガウチ	青垣内	419	1
アオガエ	青替	420	1
アオガキ	青垣	421	1
アオガキ	青柿	422	1
アオガキウチ	青垣内	423	1
アオカケ	青掛	424	1
アオカゲ	青蔭	425	1
アオカゲ	青陰	426	1
アオカゲ	青影	427	1
アオカゲ	青景	428	1
アオカタ	青方	429	1
アオガメ	青亀	430	1
アオカリ	青刈	431	1
アオカリ	青苅	432	1
アオカワ	青川	433	1
アオカワ	碧川	434	1
アオキ	葵木	435	1
アオキ	粟生木	436	1
アオキ	安保木	437	1
アオキ	青黄	438	1
アオキ	青鬼	439	1
アオキ	青樹	440	1
アオキ	青城	441	1
アオキ	青木	442	1
アオキ	碧木	443	1
アオキ	檍	444	1
アオキ	滄木	445	1
アオギ	仰	446	1
アオギ	青儀	447	1
アオギシ	青岸	448	1
アオキタ	青北	449	1
アオキタニ	青木谷	450	1
アオキツ	阿麻橘	451	1
アオキバ	青木葉	452	1
アオキハラ	青木原	453	1
アオキヤマ	青木山	454	1
アオクサ	青草	455	1
アオクサ	青艸	456	1
アオグチ	青口	457	1
アオクモ	青雲	458	1
アオグモ	青雲	459	1
アオクラ	青倉	460	1
アオゴウ	青郷	461	1
アオサ	青佐	462	1
アオザ	青座	463	1
アオサイ	青才	464	1
アオサイ	青戈	465	1
アオサカ	青坂	466	1
アオサキ	青崎	467	1
アオサキ	青嵜	468	1
アオザキ	青崎	469	1
アオサコ	青迫	470	1
アオササ	青笹	471	1
アオザサ	青笹	472	1
アオサビ	青錆	473	1
アオサワ	青沢	474	1
アオサワ	青澤	475	1
アオザワ	青沢	476	1
アオザワ	青澤	477	1
アオシ	青司	478	1
アオシ	青士	479	1
アオシ	青枝	480	1
アオジ	安生地	481	1
アオジ	青地	482	1
アオジ	青路	483	1
アオシカ	青鹿	484	1
アオシバ	青柴	485	1
アオシバ	青芝	486	1
アオシマ	青島	487	1
アオシマ	青嶋	488	1
アオシマ	青嶌	489	1
アオジマ	青嶋	490	1
アオシロ	青代	491	1
アオスガ	青菅	492	1
アオスギ	青杉	493	1
アオズミ	青澄	494	1
アオセ	青瀬	495	1
アオソ	青曾	496	1
アオソ	青曽	497	1
アオソ	青麻	498	1
アオゾノ	青園	499	1
アオタ	粟生田	500	1
アオタ	青田	501	1
アオダ	粟生田	502	1
アオダ	青田	503	1
アオダイ	青代	504	1
アオタキ	青滝	505	1
アオタキ	青瀧	506	1
アオタケ	青竹	507	1
アオタニ	青谷	508	1
アオチ	青地	509	1
アオチ	青池	510	1
アオヂ	青地	511	1
アオツ	青津	512	1
アオツカ	青塚	513	1
アオツカ	青墳	514	1
アオツカ	青冢	515	1
アオヅカ	青塚	516	1
アオテキ	青手木	517	1
アオテギ	青手木	518	1
アオデキ	青出木	519	1
アオト	青戸	520	1
アオト	青砥	521	1
アオトウ	青藤	522	1
アオナ	青菜	523	1
アオナ	青奈	524	1
アオナ	青名	525	1
アオナカ	青中	526	1
アオナギ	青柳	527	1
アオナシ	青梨	528	1
アオナハタ	青名端	529	1
アオナハタ	青名畑	530	1
アオナミ	青波	531	1
アオナミ	青浪	532	1
アオニシ	青西	533	1
アオヌキ	青貫	534	1
アオヌマ	青沼	535	1
アオネ	青根	536	1
アオノ	青ノ	537	1
アオノ	青能	538	1
アオノ	青野	539	1
アオノ	青	540	1
アオバ	青羽	541	1
アオバ	青葉	542	1
アオハギ	青萩	543	1
アオハシ	青橋	544	1
アオハチ	青鉢	545	1
アオバチ	青鉢	546	1
アオハマ	青浜	547	1
アオバヤシ	青林	548	1
アオハラ	青原	549	1
アオバラ	青原	550	1
アオヒロ	青広	551	1
アオフジ	青藤	552	1
アオブチ	青淵	553	1
アオブチ	青渕	554	1
アオホリ	青掘	555	1
アオホリ	青堀	556	1
アオマツ	青松	557	1
アオマメ	青豆	558	1
アオミ	青海	559	1
アオミ	青見	560	1
アオミ	青水	561	1
アオミ	碧海	562	1
アオミズ	青水	563	1
アオミネ	青峰	564	1
アオミヤ	青宮	565	1
アオムラ	青村	566	1
アオメ	青目	567	1
アオモト	青元	568	1
アオモト	青本	569	1
アオモリ	青森	570	1
アオモリ	青盛	571	1
アオモリ	蒼森	572	1
アオヤ	粟生屋	573	1
アオヤ	青屋	574	1
アオヤ	青谷	575	1
アオヤ	青矢	576	1
アオヤギ	青桝	577	1
アオヤギ	青柳	578	1
アオヤド	青宿	579	1
アオヤナギ	青柳	580	1
アオヤマ	粟生山	581	1
アオヤマ	青山	582	1
アオヤマ	碧山	583	1
アオヨウ	青陽	584	1
アオヨシ	青芳	585	1
アオリ	阿折	586	1
アカ	阿嘉	587	1
アカ	赤	588	1
アガ	阿河	589	1
アガ	阿賀	590	1
アガ	安賀	591	1
アガ	英賀	592	1
アガ	淡河	593	1
アカアナ	赤穴	594	1
アカイ	阿加井	595	1
アカイ	阿迦井	596	1
アカイ	阿賀井	597	1
アカイ	赤井	598	1
アカイ	赤居	599	1
アカイ	明井	600	1
アカイ	閼伽井	601	1
アカイエ	赤家	602	1
アカイケ	赤池	603	1
アカイサカ	赤井坂	604	1
アカイサカ	赤井阪	605	1
アカイザワ	赤井沢	606	1
アカイザワ	赤井澤	607	1
アカイシ	赤石	608	1
アカイシ	明石	609	1
アカイシサワ	赤石澤	610	1
アカイシザワ	赤石沢	611	1
アカイシザワ	赤石澤	612	1
アカイダ	赤井田	613	1
アカイデ	赤出	614	1
アカイバシ	赤井橋	615	1
アカイハタ	赤井畑	616	1
アカイワ	赤岩	617	1
アカウシ	赤牛	618	1
アカウミ	赤海	619	1
アカウメ	赤梅	620	1
アカウラ	赤浦	621	1
アカウラ	赤裏	622	1
アカエ	赤江	623	1
アカエダ	赤枝	624	1
アカエバシ	赤江橋	625	1
アカオ	赤生	626	1
アカオ	赤尾	627	1
アカオ	赤穂	628	1
アカオカ	赤岡	629	1
アガオカ	阿賀岡	630	1
アカオギ	赤荻	631	1
アカオケ	赤桶	632	1
アカオスギ	赤尾杉	633	1
アカオセキ	赤尾関	634	1
アカオゼキ	赤尾関	635	1
アカオツ	赤尾津	636	1
アカガ	赤賀	637	1
アカガキ	赤垣	638	1
アカガシ	赤樫	639	1
アカガシ	赤柏	640	1
アカガシラ	赤頭	641	1
アカガネ	赤金	642	1
アカガネ	銅	643	1
アカカベ	赤下部	644	1
アカカベ	赤家部	645	1
アカカベ	赤我部	646	1
アカカベ	赤壁	647	1
アカガミ	赤上	648	1
アカガミ	赤神	649	1
アカガミ	赤髪	650	1
アカガリ	赤苅	651	1
アカガリヤマ	赤狩山	652	1
アカガワ	安賀川	653	1
アカガワ	赤川	654	1
アカキ	赤木	655	1
アカギ	垢木	656	1
アカギ	赤鬼	657	1
アカギ	赤城	658	1
アカギ	赤木	659	1
アカギ	明城	660	1
アガキ	阿垣	661	1
アカギシ	赤岸	662	1
アカギリ	赤桐	663	1
アカク	赤工	664	1
アカクサ	赤草	665	1
アカクサ	赤艸	666	1
アカグチ	赤口	667	1
アカクボ	赤久保	668	1
アカクマ	赤熊	669	1
アカグマ	赤熊	670	1
アカクラ	赤倉	671	1
アカクリ	赤栗	672	1
アカグリ	赤栗	673	1
アカゲ	赤毛	674	1
アガケ	阿掛	675	1
アガケ	安掛	676	1
アガケ	網掛	677	1
アカゴ	赤江	678	1
アカサ	赤佐	679	1
アカザ	赤座	680	1
アカザ	赤	681	1
アカザ	藜	682	1
アカザイ	赤在	683	1
アカサカ	赤坂	684	1
アカサカ	赤阪	685	1
アカサカヤ	赤坂屋	686	1
アカサカヤ	赤坂谷	687	1
アカサカヤ	赤阪谷	688	1
アカサキ	赤崎	689	1
アカサキ	赤碕	690	1
アカサキ	赤嵜	691	1
アカザキ	赤崎	692	1
アカザキ	赤碕	693	1
アカザキ	赤嵜	694	1
アカザキ	明崎	695	1
アカサコ	赤窄	696	1
アカサコ	赤迫	697	1
アカサコ	赤硲	698	1
アカサコ	赤﨏	699	1
アカサビ	赤錆	700	1
アカサワ	赤沢	701	1
アカサワ	赤澤	702	1
アカザワ	赤沢	703	1
アカザワ	赤澤	704	1
アカシ	紅	705	1
アカシ	赤司	706	1
アカシ	赤士	707	1
アカシ	赤志	708	1
アカシ	赤枝	709	1
アカシ	赤次	710	1
アカシ	赤石	711	1
アカシ	明司	712	1
アカシ	明士	713	1
アカシ	明石	714	1
アカジ	赤司	715	1
アカジ	赤時	716	1
アカジ	赤治	717	1
アカジ	赤地	718	1
アカジ	赤冶	719	1
アカジ	赤路	720	1
アカシオ	赤塩	721	1
アカシカ	赤鹿	722	1
アカシゲ	赤繁	723	1
アカシタ	赤下	724	1
アカシダ	赤石田	725	1
アカシダ	明石田	726	1
アカシタニ	明石谷	727	1
アカシバ	赤柴	728	1
アカシバ	赤芝	729	1
アカシマ	赤島	730	1
アカシマ	赤嶋	731	1
アカジマ	赤嶋	732	1
アカシヤ	明石家	733	1
アカシロ	赤城	734	1
アカス	赤次	735	1
アカス	赤須	736	1
アカズ	赤頭	737	1
アカスカ	赤須賀	738	1
アカスガ	赤須賀	739	1
アカスギ	赤杉	740	1
アカセ	赤瀬	741	1
アカセ	明瀬	742	1
アカゼ	明是	743	1
アカセガワ	赤瀬川	744	1
アカセコ	赤迫	745	1
アカセト	赤背戸	746	1
アカソ	赤楚	747	1
アカソフ	赤祖父	748	1
アカソベ	赤曾部	749	1
アカソベ	赤曽部	750	1
アカソメ	赤染	751	1
アカゾメ	赤染	752	1
アカタ	赤田	753	1
アカダ	朱田	754	1
アカダ	赤田	755	1
アカダ	銅田	756	1
アガタ	阿加多	757	1
アガタ	阿我田	758	1
アガタ	阿賀田	759	1
アガタ	阿形	760	1
アガタ	阿県	761	1
アガタ	阿片	762	1
アガタ	阿方	763	1
アガタ	阿縣	764	1
アガタ	安賀多	765	1
アガタ	安潟	766	1
アガタ	安型	767	1
アガタ	安形	768	1
アガタ	安県	769	1
アガタ	安方	770	1
アガタ	安縣	771	1
アガタ	英賀田	772	1
アガタ	懸	773	1
アガタ	県	774	1
アガタ	東田	775	1
アガタ	東方	776	1
アガタ	縣	777	1
アカタキ	赤滝	778	1
アカタキ	赤瀧	779	1
アカタニ	赤谷	780	1
アガタニ	阿賀谷	781	1
アガタニ	英賀谷	782	1
アガタハマ	阿潟浜	783	1
アカタベ	赤田部	784	1
アカタマ	赤玉	785	1
アカチ	赤地	786	1
アカチ	赤池	787	1
アカチカ	赤近	788	1
アカツ	吾勝	789	1
アカツ	赤津	790	1
アカヅエ	赤杖	791	1
アカツカ	赤塚	792	1
アカツカ	赤墳	793	1
アカツカ	赤柄	794	1
アカヅカ	赤塚	795	1
アカツキ	暁	796	1
アカツキ	赤月	797	1
アカツキ	明槻	798	1
アカツチ	赤土	799	1
アカツマ	赤妻	800	1
アカヅマ	赤妻	801	1
アガツマ	阿我妻	802	1
アガツマ	我妻	803	1
アガツマ	吾妻	804	1
アガツマ	上妻	805	1
アカデガワ	赤出川	806	1
アカド	赤土	807	1
アガト	上戸	808	1
アカトウ	赤塔	809	1
アカドウ	赤堂	810	1
アカトキ	赤時	811	1
アカトチ	赤栩	812	1
アカドマリ	赤泊	813	1
アカトリ	赤鳥	814	1
アカナ	赤穴	815	1
アカナ	赤名	816	1
アカナガ	赤永	817	1
アカナシ	赤梨	818	1
アカナベ	茜部	819	1
アカナベ	赤鍋	820	1
アカニ	赤丹	821	1
アカニシ	赤西	822	1
アカニタ	赤新田	823	1
アカニタ	赤仁田	824	1
アカヌマ	赤沼	825	1
アカネ	阿会根	826	1
アカネ	茜	827	1
アカネ	赤根	828	1
アカネ	赤祢	829	1
アガネ	阿金	830	1
アカネガクボ	茜ケ久保	831	1
アカネガワ	赤根川	832	1
アカネダ	赤根田	833	1
アカネタニ	茜谷	834	1
アカネベ	茜部	835	1
アカネヤ	茜屋	836	1
アカネヤ	茜谷	837	1
アカネヤ	赤根谷	838	1
アカノ	赤埜	839	1
アカノ	赤野	840	1
アガノ	阿賀野	841	1
アガノ	我野	842	1
アガノ	上野	843	1
アカノダ	赤野田	844	1
アカノマ	赤野間	845	1
アカハ	赤羽	846	1
アカバ	赤羽	847	1
アカバ	赤場	848	1
アカバ	赤葉	849	1
アカバエ	赤波江	850	1
アカハギ	赤萩	851	1
アカハゲ	赤禿	852	1
アカハゲ	赤兀	853	1
アカハシ	赤橋	854	1
アカハタ	赤畑	855	1
アカハタ	赤畠	856	1
アカバタ	赤畑	857	1
アカバタケ	赤畠	858	1
アカハナ	赤花	859	1
アカハニ	赤埴	860	1
アカハネ	赤羽	861	1
アカハネ	赤羽根	862	1
アカハネ	赤波根	863	1
アカハネ	赤刎	864	1
アカハネ	赤翼	865	1
アカバネ	赤羽	866	1
アカバネ	赤羽根	867	1
アカバネ	赤波根	868	1
アカバネ	赤刎	869	1
アカハマ	赤浜	870	1
アカハマ	赤濱	871	1
アカバメ	赤羽目	872	1
アカバヤシ	赤林	873	1
アカハラ	赤原	874	1
アカヒゲ	赤髭	875	1
アカヒサ	赤久	876	1
アカヒデ	赤秀	877	1
アカヒラ	赤平	878	1
アカヒラサワ	赤平沢	879	1
アカフシ	赤節	880	1
アカフジ	赤藤	881	1
アカブシ	赤節	882	1
アカフチ	赤渕	883	1
アカブチ	赤淵	884	1
アカブチ	赤渕	885	1
アカベ	赤部	886	1
アカホ	赤保	887	1
アカホ	赤穂	888	1
アカホ	赤穗	889	1
アカホギ	赤保木	890	1
アカホコ	赤鉾	891	1
アカホシ	赤星	892	1
アカボシ	赤星	893	1
アカホダニ	赤穂谷	894	1
アカホツ	赤穂津	895	1
アカホナイ	赤保内	896	1
アカホヤ	赤保谷	897	1
アカボヤ	赤保谷	898	1
アカホリ	赤掘	899	1
アカホリ	赤堀	900	1
アカボリ	赤堀	901	1
アカマ	赤間	902	1
アカマ	赤真	903	1
アカマ	赤摩	904	1
アカマ	赤磨	905	1
アカマ	赤麿	906	1
アカマ	赤眞	907	1
アカマエ	赤前	908	1
アカマタ	赤股	909	1
アカマタ	赤俣	910	1
アカマダ	赤間田	911	1
アカマチ	赤町	912	1
アカマツ	赤松	913	1
アカマツ	赤枩	914	1
アカマッカ	赤真下	915	1
アカマル	赤丸	916	1
アカミ	赤海	917	1
アカミ	赤見	918	1
アカミサカ	赤見坂	919	1
アカミザカ	赤見坂	920	1
アカミズ	赤水	921	1
アカミチ	赤道	922	1
アカミナイ	赤見内	923	1
アカミネ	阿嘉嶺	924	1
アカミネ	阿賀嶺	925	1
アカミネ	赤峰	926	1
アカミネ	赤峯	927	1
アカミネ	赤領	928	1
アカミネ	赤嶺	929	1
アガミネ	阿賀嶺	930	1
アカムネ	赤宗	931	1
アカムラ	赤村	932	1
アカメ	赤目	933	1
アカモ	赤毛	934	1
アカモト	朱本	935	1
アカモト	赤元	936	1
アカモト	赤本	937	1
アカモリ	赤森	938	1
アカヤ	赤谷	939	1
アガヤ	阿賀谷	940	1
アカヤシキ	赤屋敷	941	1
アカヤナ	赤梁	942	1
アカヤマ	安河山	943	1
アカヤマ	赤山	944	1
アカヤマダ	赤山田	945	1
アカラ	赤羅	946	1
アカリ	亜雁	947	1
アカリ	亜厂	948	1
アカリ	赤利	949	1
アカリ	赤理	950	1
アカリ	明	951	1
アカリ	明利	952	1
アカリ	明里	953	1
アガリ	阿賀利	954	1
アガリ	上利	955	1
アガリ	上里	956	1
アガリ	揚利	957	1
アガリウエジョウ	東上門	958	1
アガリエ	東江	959	1
アガリオ	上尾	960	1
アガリガジャ	東我謝	961	1
アガリクチ	上り口	962	1
アガリグチ	上り口	963	1
アガリジョウ	東門	964	1
アガリスジ	東筋	965	1
アガリタ	上里田	966	1
アガリタ	揚田	967	1
アガリダ	上里田	968	1
アガリトウ	東当	969	1
アガリトウ	東當	970	1
アガリナカザト	東仲里	971	1
アガリハマ	上り浜	972	1
アガリヒガ	東比嘉	973	1
アガリフカジョウ	東外門	974	1
アガリマエジョウ	東前門	975	1
アカリュウ	赤龍	976	1
アカル	耀	977	1
アガレ	阿我礼	978	1
アガワ	阿河	979	1
アガワ	阿川	980	1
アガワ	吾河	981	1
アガワ	吾川	982	1
アカンダ	阿神田	983	1
アカント	赤塔	984	1
アキ	亜岐	985	1
アキ	阿紀	986	1
アキ	阿木	987	1
アキ	安喜	988	1
アキ	安岐	989	1
アキ	安芸	990	1
アキ	安城	991	1
アキ	安藝	992	1
アキ	安戝	993	1
アキ	秋	994	1
アキ	明	995	1
アギ	阿木	996	1
アキイ	穐井	997	1
アキイ	秋井	998	1
アキイ	龝井	999	1
